ProbeName	oil_1_1_Median	oil_1_3_Median	oil_2_4_Median	oil_2_5_Median	oil_2_6_Median	oil_3_7_Median	oil_3_8_Median	oil_3_9_Median	no_4_10_Median	no_4_11_Median	no_5_13_Median	no_5_14_Median	no_5_15_Median	no_6_16_Median	no_6_17_Median	no_6_18_Median	oil_1_19_Median	no_4_20_Median
CUST_2785_PI428634872	-3.571341811	-3.57560918	-3.250301968	-3.339912169	-3.273965936	-3.056817428	-3.238372288	-3.428420899	-3.226149927	-2.748539942	-3.727468801	-3.341098924	-3.204720135	-3.799274664	-3.423864345	-3.312992994	-3.559359098	-3.010318644
CUST_2786_PI428634872	-3.785198103	-3.497816625	-3.345712928	-2.947311327	-3.861702106	-3.126382247	-3.485795901	-2.771472535	-2.116434605	-2.144767407	-2.681689928	-2.896524665	-2.771861842	-2.338705936	-2.96551811	-2.767292591	-3.181918059	-3.022310919
CUST_2787_PI428634872	-1.745275717	-0.855738689	-1.532047231	-2.312224849	-1.544399794	-1.894313579	-1.738322415	-3.391462218	-3.63760418	-3.530388353	-3.601842214	-3.590929031	-3.476413543	-3.951382563	-3.58488309	-3.528424859	-2.535225992	-3.275304559
CUST_2788_PI428634872	-1.81643925	-1.510349394	-2.35855102	-2.773342417	-2.357979791	-2.612811181	-2.902171698	-3.292240271	-4.274632494	-3.939009344	-4.133486859	-4.416296916	-4.454908885	-3.377576909	-2.918063826	-2.957256735	-2.716989536	-3.404476645
CUST_2789_PI428634872	-3.304232171	-3.445801718	-2.782027435	-2.26133735	-3.192646619	-2.040364049	-2.420241891	-1.94147429	-1.361201927	-1.462759929	-1.992674038	-2.027972691	-1.748771458	-2.651148845	-2.125806645	-2.603641303	-2.749144739	-1.622348927
CUST_278_PI428634872	-0.882959376	-0.460595709	0.0007354517	0.1280742376	-0.461337691	-0.141802703	-0.282859294	0.3462736141	0.6536354965	0.732173024	0.3541350737	0.330638812	0.3673245003	0.3780536938	-0.096215213	0.3237448476	-0.335346997	0.2639057135
CUST_2791_PI428634872	0.4324334738	0.0946900473	0.2626882066	0.2577959756	0.2489399616	-0.315389469	-0.110015777	-0.667055215	-0.8568419	-0.961283897	-0.96895605	-0.752754504	-0.820063657	-0.194169647	-0.184153689	-0.20540467	0.0970106816	-0.185018398
CUST_2792_PI428634872	-1.761335682	-1.348955187	-1.513602426	-1.494327271	-1.54037462	-1.177875694	-1.250371049	-1.279007542	-0.837145781	-0.986102995	-0.937052885	-0.906476548	-0.828769654	-1.534365548	-1.079171865	-1.57724635	-0.728827127	-1.157515646
CUST_2793_PI428634872		-6.781463905	-7.02741648	-6.939745899	-6.498890748	-5.975823984	-6.41300149	-6.399559639	-5.822771339	-5.372592388	-6.310183422	-5.885993796	-6.733682697	-6.8784712	-7.225462126	-7.55151997	-6.88715876	-6.19798512
CUST_2794_PI428634872	-1.800997942	-2.218955124	-1.609961082	-1.304412106	-1.864588049	-1.364162962	-1.600485229	-1.003744176	-0.653589559	-0.934073565	-0.550329067	-0.834993998	-0.750654159	-0.394760636	-0.660364319	-0.530484997	-1.612172873	-1.113867921
CUST_2795_PI428634872	-0.788719659	-1.090717502	-0.595654953	-0.667018168	-0.60925794	-0.521437921	-0.516444573	-0.939187529	-0.501839523	-0.859137543	-0.561756249	-0.729860753	-0.802514024	-0.641697579	-0.497979249	-0.535827914	-0.411836243	-0.665488275
CUST_2796_PI428634872	0.2891197028	0.4439407798	0.9283116063	0.9212171449	0.5641321975	0.8076083016	0.7352011819	1.1472204095	1.3603254091	1.4571929708	1.3656868733	1.3284094143	1.3872106769	1.0380975858	0.8863965094	1.0316367351	0.5610104241	1.3623792278
CUST_2797_PI428634872	-2.147901822	-2.447714924	-1.763166944	-2.301596069	-2.502419806	-1.016611943	-1.168933657	-0.912323157	-1.199152037	-0.869287303	-2.382406374	-2.31794216	-2.191467653	-2.288096119	-2.038950776	-2.107256228	-2.308381282	-1.270009314
CUST_2798_PI428634872	-2.459024205	-2.345498181	-2.152692974	-2.027094571	-2.475230882	-1.798648482	-2.203821262	-1.877483469	-1.526165458	-1.487730096	-1.523598882	-1.445681413	-1.446087921	-1.396849662	-1.23638167	-1.315472396	-2.130047397	-1.490197607
CUST_2799_PI428634872	-6.201215685	-6.333090436	-6.554816814	-5.583216964	-6.146876786	-5.751477252	-6.244213481	-5.506488408	-6.25687041	-6.309886217	-6.535584479	-6.611213497	-6.965526329	-6.843099134	-6.868371391	-7.127742359	-6.420117546	-6.95440853
CUST_279_PI428634872	-4.374514074	-3.851031112	-4.272862632	-3.934307162	-4.101093854	-4.315473256	-4.511204911	-4.473827828	-3.667932351	-3.877959006	-4.094890032	-4.166780036	-4.084740902	-3.856558758	-3.856346556	-3.637922077	-3.758678599	-3.539016402
CUST_27_PI428634872	8.8624052338	7.8517600623	7.7374467743	7.7945900227	8.5732102384	7.5886661906	7.8504676431	7.9920590333	7.6880027963	6.983739055	7.2257610492	7.2623076764	6.9771969885	7.3306326339	7.5110714953	7.3094693628	7.7889570099	6.9313077817
CUST_2800_PI428634872	-0.550321692	-0.620118597	-0.431327218	-0.797095203	-0.530200644	-0.481612915	-0.499374626	-0.504931847	-0.611260266	-0.719557161	-1.199615314	-1.151627866	-1.026370492	-0.503147594	-0.823577494	-0.554055097	-0.739961469	-0.422677283
CUST_2801_PI428634872	1.4115461715	0.5953183191	0.5712636489	0.5936658438	1.3317418778	0.4205634299	1.1073827528	0.4235337348	-3.333847164	-3.405744833	-4.271501316	-3.926896333	-3.951881245	-2.174909226	-2.614842655	-2.14705871	0.3085894298	-2.944702888
CUST_2802_PI428634872	-3.326619351	-3.122891038	-3.169941638	-3.017340413	-3.403029144	-2.80204019	-3.153535829	-3.222308518	-2.866344975	-2.92005305	-2.344075589	-2.485009451	-2.509527324	-2.608561174	-2.246517067	-2.472147262	-3.005263231	-2.645145614
CUST_2803_PI428634872	-3.943663362	-3.976990278	-4.105836771	-3.89045788	-4.241978811	-3.989823281	-4.170356074	-3.97860841	-3.968258729	-3.77797017	-3.593742742	-3.633331251	-3.909160369	-3.723230051	-3.869984302	-3.702791212	-4.09605089	-4.134258746
CUST_2804_PI428634872	-2.549201396	-2.614876122	-2.611068383	-2.194749567	-2.619141751	-2.103970668	-2.095995116	-2.102809846	-2.236105519	-1.893639012	-2.181574566	-2.1510858	-2.084732884	-1.912275722	-1.790595247	-1.646446682	-2.584901236	-1.599521597
CUST_2805_PI428634872	-1.514085056	-1.094250599	-1.27401596	-1.14203056	-1.011382901	-0.215784985	-1.223535122	-0.844916812	-1.781249417	-1.121255556	-1.391423209	-1.522397815	-1.494466652	-0.860232732	-0.882136445	-1.037755834	-1.233427895	-0.761537618
CUST_2806_PI428634872	-5.990739194	-5.014431843	-4.980782552	-4.88051714	-6.030231433	-5.068751787	-4.634303056	-4.020567711	-4.10949837	-3.527154834	-4.436138095	-4.174684985	-3.902697177	-2.960939288	-3.646550746	-2.956846393	-5.244809223	-3.879801494
CUST_2807_PI428634872	-1.234836532	-0.884300033	-0.744334927	-0.640898745	-0.9583154	-0.003518321	0.0999891803	0.2142991021	0.073403112	-0.184825568	-0.62260788	-0.553916576	-0.440697133	0.3415931231	0.2404127842	0.3338316482	-0.866911248	-0.567845241
CUST_2808_PI428634872	-2.8121454	-1.992024623	-2.002788765	-1.962509937	-2.439909617	-2.012697768	-2.176973086	-1.990758834	-1.435464937	-1.555167274	-1.981604231	-1.858258498	-1.771614817	-1.662029624	-1.912004425	-1.802184933	-2.022352477	-1.672041076
CUST_280_PI428634872	-0.806049993	-0.19635993	-0.558320776	-0.711421635	-0.745334415	-0.320816659	-0.26529832	-0.559168134	-0.673421179	-0.546738319	-0.662576423	-0.622294391	-0.58161429	-0.851013489	-0.731600166	-0.989373726	-0.39092148	-0.585126094
CUST_2811_PI428634872	-4.360197891	-4.732441318	-5.650686745	-4.435320319	-4.286291362	-4.329729389	-4.03251199	-3.854845613	-3.995527669	-4.694883949	-4.761137735	-4.865446552	-5.038363037	-4.990545073	-3.9345118	-4.530477758	-4.616309487	-4.393589881
CUST_2812_PI428634872	0.5609902361	0.2219243222	0.8281271159	0.6405978519	0.6837655588	1.3233834779	1.070729276	1.4894574623	-0.214680259	-0.16916366	-0.514158311	-0.334435935	-0.301860405	0.9264986529	0.8517957543	0.9556040293	0.2970281402	-0.530078424
CUST_2813_PI428634872	-0.934253216	-1.552422862	-0.953772446	-1.035523078	-0.897670413	-1.011995175	-0.89792083	-1.002540876	-2.022528904	-2.014001904	-2.101889301	-2.144912466	-2.008241459	-1.413714849	-1.383312696	-1.545347432	-1.284332961	-2.25112294
CUST_2814_PI428634872	1.5743351986	1.1276960452	1.4484596277	1.2872992641	1.4952673011	1.8468901089	1.690648219	1.7832453525	0.2049550687	0.2427373787	0.0390210297	0.1372621086	0.1920113965	1.2539999577	1.3311444492	1.2827259656	1.1391507651	0.0092947784
CUST_2815_PI428634872	-2.340405115	-2.201926933	-2.068838872	-1.912103393	-2.412965063	-2.519286585	-2.631007694	-2.569460854	-2.027212242	-1.907782155	-1.911803415	-1.958107845	-1.911079054	-2.242481364	-2.03720469	-1.88120656	-2.164766507	-2.560601355
CUST_2816_PI428634872	-0.560757211	-0.655706682	-0.387031021	-0.433661845	-0.424037225	-0.624161876	-0.686628301	-0.791586231	-0.377560697	-0.253151542	-0.296979587	-0.369288668	-0.326541067	-0.666584029	-0.570690977	-0.565769317	-0.48830093	-0.11128741
CUST_2817_PI428634872	-0.086347605	-0.352453561	0.1745825887	-0.302234723	0.0120619284	0.0437799862	0.1619405358	0.7397494039	-0.55374788	-0.716300309	-1.061333301	-0.753832283	-0.698201491	0.1527375625	-0.562120024	0.0738195022	-0.670494948	-0.745925498
CUST_2818_PI428634872	-3.997014781	-4.573485608	-4.773074466	-4.558844872	-4.270121855	-4.605042314	-4.826347336	-4.566093551	-5.720360524	-6.610324058	-5.518929672	-6.126827579	-6.147222015	-3.89056001	-3.578723969	-3.931409975	-4.208756458	-5.655342256
CUST_2819_PI428634872	-1.992656934	-3.142130194	-3.216433158	-3.091542219	-2.59726189	-3.429603023	-3.592778117	-3.957827209	-4.93771631	-5.884238297	-4.317669397	-5.134695942	-5.434859523	-3.618220404	-2.553373096	-2.993830616	-2.883014516	-4.703218507
CUST_2821_PI428634872	-3.138194889	-2.682444497	-2.38715374	-2.226834344	-2.950135911	-2.017628598	-2.053444282	-1.740096425	-1.338724339	-1.337090719	-1.586630187	-1.56155873	-1.506297862	-1.695334255	-1.859745635	-1.767842548	-2.605231608	-1.885683689
CUST_2822_PI428634872	-0.785286145	-0.860629695	-0.541251768	-0.977020941	-1.135531653	-0.630776969	-0.772225795	-0.890552914	-0.94644683	-0.945619451	-0.929990374	-0.883508597	-0.865519948	-0.321924602	-0.320838545	-0.330962904	-0.898267954	-0.540744893
CUST_2823_PI428634872	3.3112966001	2.4659723903	3.5376449801	3.732282003	3.4009837134	4.2402739691	3.9410646059	4.3580874153	4.2625941281	4.0376446712	4.1122589214	3.9073204445	3.9725266661	4.4819895773	4.3747783154	4.3349470581	3.4954197984	3.6556197129
CUST_2824_PI428634872	-1.359883806	-1.498939635	-1.137865826	-1.019582421	-1.638425985	-2.713202414	-2.444077723	-3.338219188	-1.284292402	-1.517413651	-0.873360306	-0.835539954	-0.82161343	-1.523963816	-1.679596974	-1.457303547	-1.328683517	-1.164758143
CUST_2825_PI428634872	-1.108288746	-1.475457634	-1.320734799	-1.176569854	-1.207967612	-1.323546798	-1.459518582	-1.467746296	-1.617761251	-1.676013383	-1.378029921	-1.408520375	-1.441488898	-1.525078872	-1.410561263	-1.307009345	-1.274574253	-1.44591644
CUST_2826_PI428634872	1.2999836225	0.6743844274	1.304743204	1.4320796415	1.2968394449	1.965371252	1.0783888008	2.0419190523	2.0779942767	1.7709078155	0.2727900346	1.7001126533	1.8882147138	1.5207783272	1.2792912102	1.9973383883	1.5855718346	1.8015707
CUST_2827_PI428634872	-2.188450764	-1.69622394	-2.122454169	-2.382150968	-2.141013981	-2.48113196	-2.099841266	-2.429090886	-2.289521403	-2.22375774	-2.412953891	-2.448942594	-2.311863538	-2.433467748	-2.486010677	-2.450589102	-2.417541939	-2.396406314
CUST_2828_PI428634872	-1.427451613	-1.506814528	-0.869608298	-0.79211497	-1.095508698	-0.848866252	-0.850477291	-0.465109801	-0.246714519	-0.497822908	-0.692644994	-0.637750814	-0.69737059	-0.567591201	-0.847975797	-0.786694649	-1.446648479	-1.264712351
CUST_2829_PI428634872	-1.003171689	-1.056459179	-0.893477122	-0.818512522	-0.670290297	-1.080740453	-1.092966952	-1.186725191	-1.194634844	-1.248051611	-1.351680525	-1.265847259	-1.292245084	-1.436561815	-1.303505574	-1.258089624	-1.316987914	-1.124218201
CUST_282_PI428634872	-6.840873141	-7.257091713	-7.200348626	-7.132383356	-6.955191349	-6.867658687	-7.12645749	-7.298213024	-4.709946082	-7.867171285	-6.607318447	-7.120511833	-7.932056308	-7.418235256	-7.160066745	-7.992709666	-7.347471971	-7.131531161
CUST_2832_PI428634872	0.0214324471	0.1948911581	1.0973076273	1.3566488111	0.7828054179	0.4546806076	0.5842660135	2.0578931471	-0.11713756	-0.013407561	-0.613664566	-0.456075443	-0.366633011	1.7419950373	1.2329207035	1.4657497233	0.2583477626	-0.281605795
CUST_2833_PI428634872	-1.0102212	-0.701218745	-0.339819503	-0.397287809	-0.577114689	-0.497825594	-0.684457576	-0.711784066	-0.372659442	-0.432897505	-0.434183156	-0.425126852	-0.33784188	-0.398715502	-0.555963756	-0.477671148	-0.668471658	-0.477673971
CUST_2834_PI428634872	-0.371517196	0.2528834645	-0.058154232	-0.005807098	-0.260505379	-0.053459852	-0.016958208	-0.078963905	0.2540425539	0.1648545516	0.2831997242	0.2692600766	0.3130786679	0.3425807502	0.4279649162	0.2899195927	0.0173880348	0.1359974636
CUST_2835_PI428634872	-4.31788481	-4.093894329	-3.905730156	-3.892715138	-4.450213228	-4.582475971	-4.58942754	-4.8633602	-4.197113276	-4.388497933	-4.418096283	-4.333670225	-4.138283437	-3.834991269	-4.077597713	-4.102770327	-4.10447006	-4.81688281
CUST_2836_PI428634872	-0.721835656	-0.701358129	-0.828145316	-0.771030851	-0.539050679	-1.238609789	-1.110367559	-0.941994389	-0.848389386	-0.752335507	-0.917928631	-0.746925121	-0.724621618	-0.729906693	-1.098177096	-0.892521983	-1.128946819	-0.773218418
CUST_2837_PI428634872	-1.253729561	-1.544482715	-1.40827268	-1.582262405	-1.504111606	-1.630765799	-1.931064759	-1.90379989	-2.267216627	-2.756453275	-1.781138433	-2.246577151	-2.271599529	-1.404969723	-1.135535565	-1.106688891	-1.705192819	-2.92913073
CUST_2838_PI428634872	-2.835987148	-3.865839796	-4.366039156	-3.029520742	-4.096893793	-2.71981667	-3.034695993	-3.730690416	-4.454575126	-3.667738361	-2.238329842	-2.616159227	-2.59311897	-2.995238888	-2.322911668	-2.878071272	-2.684063974	-3.169644912
CUST_2839_PI428634872	-1.535488768	-1.028165337	-1.400359432	-1.458407452	-1.217355922	-2.124533868	-1.874111054	-2.100796615	-1.741778332	-1.706411252	-1.82963782	-1.899593711	-2.051411816	-1.714950825	-1.972559942	-1.77046677	-1.165872501	-1.571517786
CUST_283_PI428634872	-3.805418519	-3.964445386	-3.279391322	-3.803973327	-4.026583966	-3.615678814	-3.65323335	-3.730189277	-4.34302791	-4.459370471	-4.513416695	-4.266129117	-4.312854103	-4.439651617	-4.310309436	-3.884224992	-3.776174501	-4.223472301
CUST_2840_PI428634872	-2.853878539	-2.100757861	-2.341199097	-2.034667713	-2.586075825	-2.31133259	-2.693063166	-2.182479744	-2.766092239	-2.64485925	-2.775148445	-2.794022123	-2.698420043	-2.686937878	-2.42737992	-2.715908492	-2.398841363	-2.56501059
CUST_2841_PI428634872	-1.591343958	-1.395528736	-0.932347869	-0.898079364	-1.395456197	-0.724381991	-1.015448152	-0.682144487	0.0191084942	0.3122248736	-0.486350491	-0.404283029	-0.437145659	-0.062816169	-0.300841712	-0.108140241	-0.931760065	-0.115804733
CUST_2842_PI428634872	-2.310520694	-2.63847804	-2.151650192	-2.102954071	-2.230447474	-1.849275483	-2.038168965	-1.795440196	-2.401197495	-2.164670218	-2.727222991	-2.565700066	-2.477336908	-2.015911731	-2.296665248	-1.945317399	-2.376562901	-2.682397265
CUST_2843_PI428634872	1.4289752827	0.7105538114	1.093598502	0.9475807612	1.4126979972	1.0753452655	1.0656402552	0.8149471712	0.2386458168	0.3136210736	0.531924016	0.5483334717	0.4439738455	0.6973300363	0.7686225862	0.7725777448	0.8615330578	0.5480382715
CUST_2844_PI428634872	0.0231886876	0.0627194171	0.5742888384	0.743045648	0.2325282045	0.5265948369	0.451659093	0.8300478044	1.5856172556	1.2142670672	0.9764726892	0.984672411	1.0287284568	1.4730680657	1.1478708444	1.3817987049	0.5847193567	0.4613288887
CUST_2845_PI428634872	0.2068121845	0.2019129751	0.3094290676	0.304402503	0.3978963429	0.1974863908	0.2940393498	0.2028961936	0.1619712283	0.1760050149	0.1121498067	0.1878640423	0.1014481937	0.1863864922	-0.147171648	-0.009404715	0.403173074	-0.220438743
CUST_2847_PI428634872	-6.033760956	-6.867434063	-7.179247755	-7.092185006	-7.041696438	-7.247865657	-7.539613036		-6.899398635	-7.982901088	-7.152328278	-7.641743016	-7.038073164	-7.695391378	-6.663040949	-7.406257556	-7.103225911	-7.501601589
CUST_2848_PI428634872	-6.647865451	-7.427412381	-7.02107281	-6.830849641	-6.879556904	-7.882466576	-7.312326788		-7.305438566	-7.559292917	-6.677586161	-6.753936438	-7.192840769	-7.059705058	-6.425605211	-6.817648452	-7.028479982	-6.150644609
CUST_2849_PI428634872	-1.91093644	-1.568785769	-1.44356556	-1.33547726	-2.062023244	-1.364267225	-1.4003016	-0.897369844	-1.060296825	-0.864937896	-1.16089488	-1.20301308	-1.121384652	-0.827211067	-1.021906623	-0.891353117	-1.412976333	-1.563534161
CUST_284_PI428634872	-6.025390957	-4.442294227	-5.535621542	-5.926451885	-5.948299859	-5.798993372	-5.751072995	-5.716810248	-6.0849437	-6.095326156	-6.150574611	-5.883622853	-5.819035053	-5.695848738	-5.477902904	-5.578693528	-5.674893689	-4.931421268
CUST_2850_PI428634872	-2.687173357	-3.252611734	-2.647165973	-2.926254146	-2.970069333	-2.659485714	-2.599729654	-2.367883885	-2.798635813	-2.546203391	-3.074213691	-3.109215222	-2.922690439	-2.886233257	-2.827210822	-2.951247592	-3.128170648	-2.894729674
CUST_2851_PI428634872	-2.552554903	-2.629461812	-2.752361572	-2.71403686	-2.715059453	-2.641210271	-2.750314642	-2.886433345	-3.056870507	-3.004262139	-2.933147536	-2.962373208	-3.066158901	-3.096247982	-2.76084746	-2.857908645	-2.444746659	-2.809918828
CUST_2852_PI428634872	-4.085050572	-2.214999757	-4.047779846	-4.097893973	-4.822154377	-4.258656843	-4.209317335	-4.154397764	-4.078112828	-3.653054391	-2.876951723	-2.994960566	-3.112512836	-3.000910713	-3.214742645	-2.846394865	-3.284110558	-3.942328965
CUST_2853_PI428634872	-3.149874435	-2.186393495	-2.104956003	-1.508190969	-2.422966593	-1.618607889	-1.950909764	-1.362343501	-1.051564949	-0.753732444	-1.297721181	-1.275335679	-1.152357971	-1.245156319	-1.67239128	-1.378418797	-1.923519077	-1.725106414
CUST_2854_PI428634872	-0.305883598	-0.277828071	-0.348671921	0.0527233215	-0.384801641	-0.512220193	-0.314404235	-0.094646395	0.3298997665	0.5132349643	0.1098492766	0.156316421	0.1372289783	0.3458837239	0.2866225684	0.2444920929	-0.590213086	0.2725554674
CUST_2855_PI428634872	-1.367199452	-1.028200725	-1.332693089	-1.289571337	-1.438318151	-1.309631834	-1.539044808	-1.413007787	-1.803750287	-1.7386401	-1.776258909	-1.929395397	-1.838192507	-1.573290557	-1.188271008	-1.473805821	-1.178427979	-1.622057884
CUST_2856_PI428634872	-2.642305046	-2.729016832	-3.15404943	-3.012378424	-2.88759908	-3.129782552	-2.827568772	-3.397485558	-3.529667423	-3.43834165	-2.658056166	-2.768239944	-2.90623602	-3.56493701	-3.342295076	-3.47652314	-2.530678401	-3.387174334
CUST_2857_PI428634872	-0.180698529	-0.229090823	0.2720310896	0.4382091645	-0.13842586	0.4366273144	0.1612432508	0.5336236477	0.5496912848	0.583103323	0.5945680447	0.629106348	0.7188324646	0.7283397165	0.4839962711	0.7209011087	0.0713059942	0.2853103399
CUST_2858_PI428634872	-2.935489126	-2.463181154	-2.20987018	-1.8563564	-2.744284451	-2.431921146	-2.400326903	-1.946944523	-1.216452231	-1.375190491	-1.946159449	-2.00401642	-1.79518907	-1.392085207	-1.644324966	-1.5107392	-2.517086748	-2.047851676
CUST_2859_PI428634872	-1.890629391	-1.875783851	-2.02704054	-2.14731561	-2.125640071	-2.496094852	-2.325705009	-2.433111701	-1.676120969	-1.829117201	-2.193907646	-2.366167525	-2.170212881	-2.387908197	-2.152938756	-2.335839598	-1.968866744	-1.823168539
CUST_285_PI428634872	1.8771704629	1.8380781433	2.4338621385	2.5856363919	2.1637774538	2.1680963387	2.2687740687	2.3762012433	1.7394063772	1.5611363757	1.1211458855	1.3542864424	1.354992119	1.9079008944	1.8279903604	1.9137671545	1.7570649287	1.4826926405
CUST_2860_PI428634872	-6.294814007	-7.218451994	-6.750550266	-6.568906245	-6.537337989	-7.048541104	-6.637164644	-6.5445119	-6.555494898	-7.853492463		-7.047015309	-8.177346966	-7.40210767			-7.245210386	-7.49423557
CUST_2861_PI428634872	-0.401836188	-0.407567882	-0.159983865	-0.076520502	-0.395509838	-0.035611092	0.0407732736	0.397825249	-0.095830225	0.0473785654	-0.332708144	-0.299979621	-0.145045111	0.2298549777	0.1740988239	0.2661949196	-0.44310448	-0.043097936
CUST_2863_PI428634872	-2.112922633	-6.257224568			-1.575866416					-7.847959268	-6.849592974	-6.648709998	-7.078170651	-7.718682836			-6.826567912	
CUST_2864_PI428634872	-0.613303558	-0.278825948	-0.744661557	-0.653561588	-0.794268109	-0.541710998	-0.753102507	-0.77347639	-0.838528185	-0.912645537	-1.369835094	-1.278650785	-1.419584364	-0.84101434	-1.317015655	-1.025315922	-0.948636294	-1.196384943
CUST_2865_PI428634872	-1.581501658	-2.141671846	-1.261470396	-1.555843894	-1.917389393	-0.916449421	-1.520647489	-0.795889233	-1.693507725	-1.696939687	-1.468469518	-1.584549506	-1.505721558	-1.86417589	-1.921931839	-1.877258993	-1.498921663	-1.720822872
CUST_2866_PI428634872	-2.407876981	-2.758928112	-1.830973873	-2.093571283	-2.745747806	-1.554413426	-2.159981717	-1.149960972	-2.034549817	-1.887841835	-1.863432118	-1.864742302	-1.689041213	-2.020843732	-2.092301478	-1.978101679	-2.196229737	-2.327023928
CUST_2867_PI428634872	-0.919362518	-0.67625218	-0.990059009	-0.704062691	-1.075594784	-1.154705572	-0.903530855	-1.065734805	-1.422174182	-0.749824993	-1.729011446	-1.597093917	-1.644418083	-1.19127159	-1.508167955	-1.231510981	-1.199737516	-1.034500766
